id,flags,expiration,cas,value,rev,vbid,dtype
b4bb49392113501580e36367e262ba21,0,0,11640713809119068,"{""build_id"": 350, ""priority"": ""P1"", ""name"": ""w012r2-p0-sanit-vset06-00"", ""url"": ""http://qa.sc.couchbase.com/job/w012r2-p0-sanit-vset06-00/"", ""component"": ""SANITY"", ""failCount"": 1, ""totalCount"": 36, ""result"": ""ABORTED"", ""os"": ""WIN"", ""build"": ""4.0.0-1716""}",1,0,1
a965eea7ec6f82448119828de398a238,0,0,11479664953231278,"{""build_id"": 50, ""priority"": ""P1"", ""name"": ""w012R2-p0-xxdcr-vset04-00-goxdcr-checkpointing"", ""url"": ""http://qa.sc.couchbase.com/job/w012R2-p0-xxdcr-vset04-00-goxdcr-checkpointing/"", ""component"": ""GOXDCR"", ""failCount"": 4, ""totalCount"": 15, ""result"": ""UNSTABLE"", ""os"": ""WIN"", ""build"": ""4.0.0-1506""}",1,0,1
e72e39d9c13a60ed0553b17dafe22b7f,0,0,9667345558293099,"{""build_id"": 22, ""priority"": ""P1"", ""name"": ""cen006-nserv-vset02-01-failover"", ""url"": ""http://qa.hq.northscale.net/job/cen006-nserv-vset02-01-failover/"", ""component"": ""NSERV"", ""failCount"": 1, ""totalCount"": 52, ""result"": ""UNSTABLE"", ""os"": ""CENTOS"", ""build"": ""3.5.0-1415""}",1,0,1
ec691f03a9505c74427d8df591f7b9c3,0,0,10459169459230471,"{""build_id"": 68, ""priority"": ""P1"", ""name"": ""cen007-p0-sanit-vset07-00"", ""url"": ""http://qa.sc.couchbase.com/job/cen007-p0-sanit-vset07-00/"", ""component"": ""SANITY"", ""failCount"": 1, ""totalCount"": 37, ""result"": ""UNSTABLE"", ""os"": ""CENTOS"", ""build"": ""4.0.0-1610""}",1,0,1
5491f5589d7a4352f42912eba6e1767d,0,0,351498992709347,"{""build_id"": 19, ""priority"": ""P1"", ""name"": ""w012R2-p1-view-vset00-01-view-xdcr"", ""url"": ""http://qa.sc.couchbase.com/job/w012R2-p1-view-vset00-01-view-xdcr/"", ""component"": ""VIEW"", ""failCount"": 10, ""totalCount"": 10, ""result"": ""FAILURE"", ""os"": ""WIN"", ""build"": ""4.0.0-1593""}",1,0,1
93128206ecfd313080dc707797fa8e9e,0,0,322898058363363,"{""build_id"": 75, ""priority"": ""P1"", ""name"": ""cen006-p0-n1ql-vset01-02-nondocs"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p0-n1ql-vset01-02-nondocs/"", ""component"": ""QUERY"", ""failCount"": 1, ""totalCount"": 7, ""result"": ""UNSTABLE"", ""os"": ""CENTOS"", ""build"": ""4.0.0-1650""}",1,0,1
f939b7bd5b28855658147116095aa3a2,0,0,8285913104187058,"{""build_id"": 660, ""priority"": ""P1"", ""name"": ""w008r2-p0-sanit-vset05-00"", ""url"": ""http://qa.sc.couchbase.com/job/w008r2-p0-sanit-vset05-00/"", ""component"": ""SANITY"", ""failCount"": 33, ""totalCount"": 33, ""result"": ""FAILURE"", ""os"": ""WIN"", ""build"": ""3.5.0-1349""}",1,0,1
c645a65e2f9a4b8b6e6b0d12223e0076,0,0,11226336950701347,"{""build_id"": 53, ""priority"": ""P1"", ""name"": ""cen006-p0-tools-vset00-04-connection"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p0-tools-vset00-04-connection/"", ""component"": ""TOOLS"", ""failCount"": 3, ""totalCount"": 3, ""result"": ""FAILURE"", ""os"": ""CENTOS"", ""build"": ""4.0.0-1650""}",1,0,1
3d3e276b643612270f7f39e39bdcbb99,0,0,9874416641370292,"{""build_id"": 287, ""priority"": ""P1"", ""name"": ""w012r2-p0-sanit-vset06-00"", ""url"": ""http://qa.sc.couchbase.com/job/w012r2-p0-sanit-vset06-00/"", ""component"": ""SANITY"", ""failCount"": 32, ""totalCount"": 32, ""result"": ""ABORTED"", ""os"": ""WIN"", ""build"": ""3.5.0-1440""}",1,0,1
d9cbb5a38abac5428493896a67f713be,0,0,6175381192435287,"{""build_id"": 20, ""priority"": ""P1"", ""name"": ""cen006-p1-view-vset01-03-ext-query2"", ""url"": ""http://qa.sc.couchbase.com/job/cen006-p1-view-vset01-03-ext-query2/"", ""component"": ""VIEW"", ""failCount"": 0, ""totalCount"": 4, ""result"": ""SUCCESS"", ""os"": ""CENTOS"", ""build"": ""3.0.0-0708""}",1,0,1
