id,flags,expiration,cas,value,rev,vbid,dtype
80164f6fc99bcc16792afda2961cf666,0,0,1429581857103675392,"{""build_id"": 163, ""priority"": ""P0"", ""build"": ""1.1-50420"", ""failCount"": 0, ""name"": ""iOS-Sanitytests"", ""totalCount"": 13, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""SANITY"", ""result"": ""SUCCESS""}",6761,0,1
76f1647fc8acf6de2f04d1e6736cb82c,0,0,1429585461685518336,"{""build_id"": 9, ""priority"": ""P0"", ""build"": ""1.1-50420"", ""failCount"": 0, ""name"": ""iOS-CBLMacUnittests"", ""totalCount"": 247, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""UNIT"", ""result"": ""SUCCESS""}",6792,0,1
893717ca00d21211b8a9028a640d582a,0,0,1429628949211709440,"{""build_id"": 716, ""priority"": ""P0"", ""name"": ""centos_x64--100_01--mobile_functional_android"", ""url"": ""http://qa.hq.northscale.net/job/centos_x64--100_01--mobile_functional_android/"", ""component"": ""FUNCTIONAL"", ""failCount"": 15, ""totalCount"": 49, ""result"": ""UNSTABLE"", ""os"": ""ANDROID"", ""build"": ""1.1-50415""}",7537,0,1
78581371494abd9a4a9ed6fd69d5733a,0,0,1429668371603980288,"{""build_id"": 164, ""priority"": ""P0"", ""build"": ""1.1-50421"", ""failCount"": 0, ""name"": ""iOS-Sanitytests"", ""totalCount"": 13, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""SANITY"", ""result"": ""SUCCESS""}",7558,0,1
334bf0d1f5b90417c77a3de3635e1031,0,0,1429671375169716224,"{""build_id"": 10, ""priority"": ""P0"", ""build"": ""1.1-50421"", ""failCount"": 0, ""name"": ""iOS-CBLMacUnittests"", ""totalCount"": 247, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""UNIT"", ""result"": ""SUCCESS""}",7597,0,1
e6cc068a3516e9bf88ec6f956ed7df70,0,0,1429715209519562752,"{""build_id"": 718, ""priority"": ""P0"", ""name"": ""centos_x64--100_01--mobile_functional_android"", ""url"": ""http://qa.hq.northscale.net/job/centos_x64--100_01--mobile_functional_android/"", ""component"": ""FUNCTIONAL"", ""failCount"": 15, ""totalCount"": 49, ""result"": ""UNSTABLE"", ""os"": ""ANDROID"", ""build"": ""1.1-50416""}",8505,0,1
8171e0fd7877fd0790d09ad3feba79e3,0,0,1429724238377189376,"{""build_id"": 139, ""priority"": ""P0"", ""build"": ""1.1-50422"", ""failCount"": 0, ""name"": ""iOS-Unittests"", ""totalCount"": 287, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""UNIT"", ""result"": ""SUCCESS""}",5609,0,1
33b13d581e4855f04110eb9df8fd2f43,0,0,1429754287811985408,"{""build_id"": 165, ""priority"": ""P0"", ""build"": ""1.1-50422"", ""failCount"": 0, ""name"": ""iOS-Sanitytests"", ""totalCount"": 13, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""SANITY"", ""result"": ""SUCCESS""}",8517,0,1
d4710c41b1db32e5e8d4fbb3b8a1ce72,0,0,1429757892093739008,"{""build_id"": 11, ""priority"": ""P0"", ""build"": ""1.1-50422"", ""failCount"": 0, ""name"": ""iOS-CBLMacUnittests"", ""totalCount"": 247, ""url"": ""https://macbuild.hq.couchbase.com/xcode/api/integrations/filter/latest"", ""os"": ""iOS"", ""component"": ""UNIT"", ""result"": ""SUCCESS""}",8548,0,1
a1ac63ec09294710a42dcb2dc0d376b3,0,0,1429801096405057536,"{""build_id"": 720, ""priority"": ""P0"", ""name"": ""centos_x64--100_01--mobile_functional_android"", ""url"": ""http://qa.hq.northscale.net/job/centos_x64--100_01--mobile_functional_android/"", ""component"": ""FUNCTIONAL"", ""failCount"": 15, ""totalCount"": 49, ""result"": ""UNSTABLE"", ""os"": ""ANDROID"", ""build"": ""1.1-50417""}",9465,0,1
